 6.52000e-6 0.00000e+0
 8.85812e-6 5.77186e-7
 1.25893e-5 1.41668e-6
 1.58489e-5 2.03684e-6
 1.99526e-5 2.66701e-6
 3.16228e-5 4.02296e-6
 5.01187e-5 5.52378e-6
 6.30957e-5 6.30389e-6
 1.00000e-4 7.83885e-6
 1.58489e-4 9.25193e-6
 3.16228e-4 1.10893e-5
 6.30957e-4 1.26173e-5
 1.58489e-3 1.43529e-5
 5.01187e-3 1.62464e-5
 1.58489e-2 1.80815e-5
 6.30957e-2 2.04032e-5
 2.51189e-1 2.28139e-5
 1.00000e+0 2.56654e-5
 3.98107e+0 2.88946e-5
 1.58489e+1 3.18447e-5
 6.30957e+1 3.45826e-5
 3.16228e+2 3.76937e-5
 1.99526e+3 4.12329e-5
 1.25893e+4 4.47652e-5
 6.30957e+4 4.78583e-5
 1.00000e+5 4.87402e-5
