 6.52000e-6 2.17500e-9 5.10856e+7
 6.52000e-6 2.17500e-8 5.10856e+7
 6.95500e-6 2.17500e-9 4.68480e+6
 6.95500e-6 2.17500e-7 4.60349e+6
 6.30957e-5 1.00000e-7 2.02718e+5
 6.30957e-5 6.30957e-7 1.78699e+5
 6.30957e-5 1.12202e-6 1.54101e+5
 6.30957e-5 1.99526e-6 1.32889e+5
 6.30957e-5 3.16228e-6 1.06076e+5
 6.30957e-5 3.98107e-6 7.93275e+4
 6.30957e-5 5.01187e-6 5.93241e+4
 6.30957e-5 6.68343e-6 4.02505e+4
 6.30957e-5 8.29372e-6 3.00902e+4
 6.30957e-5 9.75129e-6 2.41917e+4
 6.30957e-5 1.24317e-5 1.74393e+4
 6.30957e-5 1.58489e-5 1.25716e+4
 6.30957e-5 1.99526e-5 1.00426e+4
 6.30957e-5 2.51189e-5 8.02229e+3
 6.30957e-5 2.82879e-5 7.98759e+3
 1.58489e-3 1.00000e-7 1.86306e+5
 1.58489e-3 3.16228e-7 1.70942e+5
 1.58489e-3 1.00000e-6 1.56845e+5
 1.58489e-3 1.77828e-6 1.31542e+5
 1.58489e-3 3.16228e-6 1.10321e+5
 1.58489e-3 3.98107e-6 8.52430e+4
 1.58489e-3 4.59727e-6 6.71185e+4
 1.58489e-3 5.91392e-6 4.41737e+4
 1.58489e-3 7.14343e-6 3.22779e+4
 1.58489e-3 8.23058e-6 2.55100e+4
 1.58489e-3 1.01793e-5 1.79234e+4
 1.58489e-3 1.25893e-5 1.25930e+4
 1.58489e-3 1.58490e-5 8.86860e+3
 1.58489e-3 1.88365e-5 6.81790e+3
 1.58489e-3 2.44062e-5 4.59561e+3
 1.58489e-3 3.16228e-5 3.09768e+3
 1.58489e-3 3.75838e-5 2.22846e+3
 1.58489e-3 4.27809e-5 1.74073e+3
 1.58489e-3 5.19547e-5 1.20177e+3
 1.58489e-3 6.30957e-5 8.29681e+2
 1.58489e-3 7.18207e-5 6.25765e+2
 1.58489e-3 8.10931e-5 4.80360e+2
 1.58489e-3 9.08704e-5 3.74887e+2
 1.58489e-3 1.12492e-4 2.35519e+2
 1.58489e-3 1.35591e-4 1.56815e+2
 1.58489e-3 1.59662e-4 1.09857e+2
 1.58489e-3 1.84205e-4 8.04612e+1
 1.58489e-3 2.08756e-4 6.12705e+1
 1.58489e-3 2.32907e-4 4.82735e+1
 1.58489e-3 2.82090e-4 3.18059e+1
 1.58489e-3 3.25680e-4 2.32599e+1
 1.58489e-3 3.62738e-4 1.83943e+1
 1.58489e-3 4.26380e-4 1.29358e+1
 1.58489e-3 5.01187e-4 9.09718e+0
 1.58489e-3 6.30957e-4 5.92544e+0
 1.58489e-3 7.89187e-4 4.87024e+0
 3.98107e-2 1.00000e-7 1.84276e+5
 3.98107e-2 1.00000e-6 1.59644e+5
 3.98107e-2 1.77828e-6 1.37951e+5
 3.98107e-2 3.16228e-6 1.19206e+5
 3.98107e-2 3.57167e-6 1.10057e+5
 3.98107e-2 4.11769e-6 8.55864e+4
 3.98107e-2 5.09714e-6 5.86926e+4
 3.98107e-2 6.30957e-6 4.02496e+4
 3.98107e-2 7.49895e-6 2.88806e+4
 3.98107e-2 8.53592e-6 2.25160e+4
 3.98107e-2 1.03664e-5 1.54994e+4
 3.98107e-2 1.25893e-5 1.06694e+4
 3.98107e-2 1.45379e-5 8.55635e+3
 3.98107e-2 1.87015e-5 5.81495e+3
 3.98107e-2 2.25895e-5 4.35250e+3
 3.98107e-2 2.99884e-5 2.81857e+3
 3.98107e-2 3.98107e-5 1.82523e+3
 3.98107e-2 5.01187e-5 1.17817e+3
 3.98107e-2 6.30957e-5 7.60493e+2
 3.98107e-2 7.28618e-5 5.59619e+2
 3.98107e-2 8.33861e-5 4.19773e+2
 3.98107e-2 9.46292e-5 3.20584e+2
 3.98107e-2 1.06543e-4 2.48992e+2
 3.98107e-2 1.19070e-4 1.96467e+2
 3.98107e-2 1.46665e-4 1.25997e+2
 3.98107e-2 1.76010e-4 8.54174e+1
 3.98107e-2 2.06464e-4 6.07903e+1
 3.98107e-2 2.37405e-4 4.51426e+1
 3.98107e-2 2.68258e-4 3.47932e+1
 3.98107e-2 3.32211e-4 2.20589e+1
 3.98107e-2 3.89997e-4 1.56729e+1
 3.98107e-2 4.39841e-4 1.21290e+1
 3.98107e-2 5.26802e-4 8.25729e+0
 3.98107e-2 6.30957e-4 5.62148e+0
 3.98107e-2 7.28618e-4 4.16689e+0
 3.98107e-2 8.33861e-4 3.14703e+0
 3.98107e-2 9.46292e-4 2.41886e+0
 3.98107e-2 1.06543e-3 1.89000e+0
 3.98107e-2 1.33071e-3 1.19003e+0
 3.98107e-2 1.61649e-3 7.93906e-1
 3.98107e-2 1.91647e-3 5.57125e-1
 3.98107e-2 2.22427e-3 4.08661e-1
 3.98107e-2 2.53390e-3 3.11600e-1
 3.98107e-2 2.83999e-3 2.45784e-1
 3.98107e-2 3.46726e-3 1.62265e-1
 3.98107e-2 4.02708e-3 1.18844e-1
 3.98107e-2 4.50550e-3 9.40900e-2
 3.98107e-2 5.33177e-3 6.62813e-2
 3.98107e-2 6.30957e-3 4.66916e-2
 3.98107e-2 7.49895e-3 3.20857e-2
 3.98107e-2 8.53592e-3 2.42167e-2
 3.98107e-2 1.03664e-2 1.58789e-2
 3.98107e-2 1.25893e-2 1.04118e-2
 3.98107e-2 1.58489e-2 6.79505e-3
 3.98107e-2 1.99021e-2 5.55755e-3
 1.00000e+0 1.00000e-7 1.84271e+5
 1.00000e+0 3.54814e-7 1.69162e+5
 1.00000e+0 1.25893e-6 1.55293e+5
 1.00000e+0 2.12049e-6 1.32959e+5
 1.00000e+0 3.57167e-6 1.13838e+5
 1.00000e+0 4.11769e-6 8.81600e+4
 1.00000e+0 5.09714e-6 6.00828e+4
 1.00000e+0 6.30957e-6 4.09477e+4
 1.00000e+0 7.49895e-6 2.88390e+4
 1.00000e+0 8.53592e-6 2.21714e+4
 1.00000e+0 1.03664e-5 1.49456e+4
 1.00000e+0 1.25893e-5 1.00747e+4
 1.00000e+0 1.67881e-5 6.57995e+3
 1.00000e+0 2.08330e-5 4.78041e+3
 1.00000e+0 2.44942e-5 3.76182e+3
 1.00000e+0 3.12271e-5 2.62600e+3
 1.00000e+0 3.98107e-5 1.83313e+3
 1.00000e+0 5.01187e-5 1.20765e+3
 1.00000e+0 6.30957e-5 7.95588e+2
 1.00000e+0 7.28618e-5 5.81015e+2
 1.00000e+0 8.33861e-5 4.32731e+2
 1.00000e+0 9.46292e-5 3.28282e+2
 1.00000e+0 1.06543e-4 2.53381e+2
 1.00000e+0 1.19070e-4 1.98761e+2
 1.00000e+0 1.46665e-4 1.26074e+2
 1.00000e+0 1.76010e-4 8.46508e+1
 1.00000e+0 2.06464e-4 5.97396e+1
 1.00000e+0 2.37405e-4 4.40366e+1
 1.00000e+0 2.68258e-4 3.37227e+1
 1.00000e+0 3.32211e-4 2.11403e+1
 1.00000e+0 3.89997e-4 1.48937e+1
 1.00000e+0 4.39841e-4 1.14531e+1
 1.00000e+0 5.26802e-4 7.72326e+0
 1.00000e+0 6.30957e-4 5.20809e+0
