 1.75600e-5 0.00000e+0
 2.51189e-5 1.91374e-6
 3.98107e-5 5.34492e-6
 5.01187e-5 7.39780e-6
 6.30957e-5 9.63339e-6
 1.00000e-4 1.44573e-5
 1.58489e-4 1.94437e-5
 2.51189e-4 2.43399e-5
 3.98107e-4 2.89537e-5
 8.15479e-4 3.57356e-5
 1.58489e-3 4.16453e-5
 3.16228e-3 4.74584e-5
 8.15479e-3 5.48289e-5
 1.99526e-2 6.12416e-5
 6.30957e-2 6.87827e-5
 2.51189e-1 7.73551e-5
 1.00000e+0 8.68774e-5
 3.98107e+0 9.77935e-5
 1.58489e+1 1.08203e-4
 6.30957e+1 1.17844e-4
 3.16228e+2 1.28745e-4
 1.99526e+3 1.41134e-4
 1.25893e+4 1.53498e-4
 6.30957e+4 1.64325e-4
 1.00000e+5 1.67412e-4
