 1.82850e-3 1.00000e-8 1.11111e+7
 1.82850e-3 1.00000e-7 1.11111e+7
 1.91188e-3 1.00000e-7 2.46568e+4
 1.91188e-3 4.16906e-5 2.34310e+4
 1.58489e-2 1.00000e-7 1.18081e+3
 1.58489e-2 5.01187e-5 1.09468e+3
 1.58489e-2 9.99999e-5 9.80689e+2
 1.58489e-2 1.99526e-4 8.78568e+2
 1.58489e-2 3.16228e-4 6.95089e+2
 1.58489e-2 5.01187e-4 5.49928e+2
 1.58489e-2 6.30958e-4 4.39455e+2
 1.58489e-2 8.91253e-4 3.13926e+2
 1.58489e-2 1.25893e-3 2.24254e+2
 1.58489e-2 1.58490e-3 1.58661e+2
 1.58489e-2 1.88365e-3 1.22397e+2
 1.58489e-2 2.44062e-3 8.29312e+1
 1.58489e-2 3.16228e-3 5.61909e+1
 1.58489e-2 3.98107e-3 3.89660e+1
 1.58489e-2 5.01187e-3 2.70212e+1
 1.58489e-2 6.30957e-3 2.12186e+1
 1.58489e-2 7.01022e-3 2.05139e+1
 5.01187e-1 1.00000e-7 1.14354e+3
 5.01187e-1 2.51189e-6 1.09351e+3
 5.01187e-1 6.30957e-5 1.04567e+3
 5.01187e-1 1.99526e-4 8.61704e+2
 5.01187e-1 3.16228e-4 6.80491e+2
 5.01187e-1 5.01187e-4 5.37387e+2
 5.01187e-1 7.07946e-4 3.89875e+2
 5.01187e-1 1.00000e-3 2.82855e+2
 5.01187e-1 1.18850e-3 2.21921e+2
 5.01187e-1 1.53993e-3 1.54224e+2
 5.01187e-1 1.99526e-3 1.07177e+2
 5.01187e-1 2.51188e-3 6.97998e+1
 5.01187e-1 2.98538e-3 5.06020e+1
 5.01187e-1 3.39821e-3 3.97560e+1
 5.01187e-1 4.12691e-3 2.76857e+1
 5.01187e-1 5.01187e-3 1.92800e+1
 5.01187e-1 6.21942e-3 1.24503e+1
 5.01187e-1 7.61448e-3 8.26274e+0
 5.01187e-1 9.20530e-3 5.62596e+0
 5.01187e-1 1.09973e-2 3.92375e+0
 5.01187e-1 1.29929e-2 2.79890e+0
 5.01187e-1 1.51914e-2 2.03912e+0
 5.01187e-1 1.75893e-2 1.51529e+0
 5.01187e-1 2.01800e-2 1.14711e+0
 5.01187e-1 2.29542e-2 8.83637e-1
 5.01187e-1 2.59005e-2 6.91870e-1
 5.01187e-1 3.24822e-2 4.37327e-1
 5.01187e-1 3.95995e-2 2.92745e-1
 5.01187e-1 4.70954e-2 2.06046e-1
 5.01187e-1 5.48095e-2 1.51532e-1
 5.01187e-1 6.25891e-2 1.15804e-1
 5.01187e-1 7.02969e-2 9.15259e-2
 5.01187e-1 8.61394e-2 6.06356e-2
 5.01187e-1 1.00323e-1 4.45262e-2
 5.01187e-1 1.12474e-1 3.53209e-2
 5.01187e-1 1.33513e-1 2.49548e-2
 5.01187e-1 1.58489e-1 1.76311e-2
 5.01187e-1 1.99526e-1 1.22652e-2
 5.01187e-1 2.49679e-1 1.04535e-2
 3.98107e+1 1.00000e-7 1.21190e+3
 3.98107e+1 2.51189e-6 1.16093e+3
 3.98107e+1 6.30957e-5 1.11211e+3
 3.98107e+1 1.99526e-4 9.20716e+2
 3.98107e+1 3.16228e-4 7.25390e+2
 3.98107e+1 5.01187e-4 5.71502e+2
 3.98107e+1 7.07946e-4 4.10811e+2
 3.98107e+1 1.00000e-3 2.95302e+2
 3.98107e+1 1.18850e-3 2.28340e+2
 3.98107e+1 1.53993e-3 1.55259e+2
 3.98107e+1 1.99526e-3 1.05567e+2
 3.98107e+1 2.37137e-3 7.45087e+1
 3.98107e+1 2.69929e-3 5.73740e+1
 3.98107e+1 3.27812e-3 3.87684e+1
 3.98107e+1 3.98107e-3 2.61963e+1
 3.98107e+1 4.86967e-3 1.65990e+1
 3.98107e+1 5.80848e-3 1.11351e+1
 3.98107e+1 6.77726e-3 7.85200e+0
 3.98107e+1 7.75662e-3 5.78402e+0
 3.98107e+1 8.72898e-3 4.42663e+0
 3.98107e+1 1.07330e-2 2.77204e+0
 3.98107e+1 1.25326e-2 1.95139e+0
 3.98107e+1 1.40777e-2 1.49970e+0
 3.98107e+1 1.67597e-2 1.01039e+0
 3.98107e+1 1.99526e-2 6.80736e-1
 3.98107e+1 2.33749e-2 4.95242e-1
 3.98107e+1 2.72490e-2 3.63893e-1
 3.98107e+1 3.16134e-2 2.69968e-1
 3.98107e+1 3.65069e-2 2.02163e-1
 3.98107e+1 4.19688e-2 1.52763e-1
 3.98107e+1 4.80380e-2 1.16449e-1
 3.98107e+1 5.47533e-2 8.95240e-2
 3.98107e+1 6.21527e-2 6.93922e-2
 3.98107e+1 7.02731e-2 5.42174e-2
 3.98107e+1 7.91502e-2 4.26890e-2
 3.98107e+1 8.88179e-2 3.38640e-2
 3.98107e+1 1.11037e-1 2.16206e-2
 3.98107e+1 1.36892e-1 1.41963e-2
 3.98107e+1 1.66573e-1 9.56982e-3
 3.98107e+1 2.00218e-1 6.61204e-3
 3.98107e+1 2.37908e-1 4.67523e-3
 3.98107e+1 2.79662e-1 3.37815e-3
 3.98107e+1 3.25439e-1 2.49100e-3
 3.98107e+1 3.75137e-1 1.87214e-3
 3.98107e+1 4.28601e-1 1.43237e-3
 3.98107e+1 4.85624e-1 1.11440e-3
 3.98107e+1 5.45954e-1 8.80723e-4
 3.98107e+1 6.80005e-1 5.66515e-4
 3.98107e+1 8.24039e-1 3.85067e-4
 3.98107e+1 9.74887e-1 2.74676e-4
 3.98107e+1 1.12937e+0 2.04383e-4
 3.98107e+1 1.28449e+0 1.57803e-4
 3.98107e+1 1.60897e+0 1.00355e-4
 3.98107e+1 1.90507e+0 7.14675e-5
 3.98107e+1 2.16239e+0 5.54032e-5
 3.98107e+1 2.61497e+0 3.78158e-5
 3.98107e+1 3.16228e+0 2.58115e-5
 3.98107e+1 3.65174e+0 1.97023e-5
 3.98107e+1 4.14179e+0 1.55555e-5
 3.98107e+1 5.16287e+0 1.02867e-5
 3.98107e+1 6.09071e+0 7.54347e-6
 3.98107e+1 6.89447e+0 5.97780e-6
 3.98107e+1 8.30330e+0 4.21694e-6
 3.98107e+1 1.00000e+1 2.97477e-6
 3.98107e+1 1.25892e+1 2.18210e-6
 3.98107e+1 1.58489e+1 1.60066e-6
 3.98107e+1 1.99044e+1 1.42912e-6
 1.00000e+5 1.00000e-7 1.17538e+3
 1.00000e+5 6.30957e-5 1.08150e+3
 1.00000e+5 1.99526e-4 9.00473e+2
 1.00000e+5 3.16228e-4 7.13495e+2
 1.00000e+5 5.01187e-4 5.65342e+2
 1.00000e+5 7.07946e-4 4.09759e+2
 1.00000e+5 1.00000e-3 2.96993e+2
 1.00000e+5 1.18850e-3 2.31023e+2
 1.00000e+5 1.53993e-3 1.58496e+2
 1.00000e+5 1.99526e-3 1.08738e+2
 1.00000e+5 2.37137e-3 7.71130e+1
 1.00000e+5 2.69929e-3 5.95921e+1
 1.00000e+5 3.27812e-3 4.04837e+1
 1.00000e+5 3.98107e-3 2.75024e+1
 1.00000e+5 4.46683e-3 2.11150e+1
 1.00000e+5 4.97594e-3 1.64810e+1
 1.00000e+5 6.09208e-3 1.03567e+1
 1.00000e+5 7.27227e-3 6.89733e+0
 1.00000e+5 8.49105e-3 4.83289e+0
 1.00000e+5 9.72392e-3 3.54032e+0
 1.00000e+5 1.09487e-2 2.69633e+0
 1.00000e+5 1.21462e-2 2.12465e+0
 1.00000e+5 1.45657e-2 1.40019e+0
 1.00000e+5 1.66916e-2 1.02415e+0
 1.00000e+5 2.04762e-2 6.40659e-1
 1.00000e+5 2.51189e-2 4.00765e-1
 1.00000e+5 2.83874e-2 3.13039e-1
 1.00000e+5 3.19588e-2 2.46410e-1
 1.00000e+5 3.58465e-2 1.95420e-1
 1.00000e+5 4.47759e-2 1.24704e-1
 1.00000e+5 5.51574e-2 8.18435e-2
 1.00000e+5 6.70662e-2 5.51467e-2
 1.00000e+5 8.05559e-2 3.80865e-2
 1.00000e+5 9.56570e-2 2.69197e-2
 1.00000e+5 1.12376e-1 1.94441e-2
 1.00000e+5 1.30694e-1 1.43329e-2
 1.00000e+5 1.50570e-1 1.07687e-2
 1.00000e+5 1.71941e-1 8.23660e-3
 1.00000e+5 1.94724e-1 6.40635e-3
 1.00000e+5 2.18817e-1 5.06168e-3
 1.00000e+5 2.72315e-1 3.25426e-3
 1.00000e+5 3.29752e-1 2.21100e-3
 1.00000e+5 3.89865e-1 1.57656e-3
 1.00000e+5 4.51388e-1 1.17271e-3
 1.00000e+5 5.13135e-1 9.05180e-4
 1.00000e+5 6.42205e-1 5.75359e-4
 1.00000e+5 7.59899e-1 4.09583e-4
 1.00000e+5 8.62119e-1 3.17427e-4
 1.00000e+5 1.04180e+0 2.16570e-4
 1.00000e+5 1.25893e+0 1.47758e-4
 1.00000e+5 1.45903e+0 1.10110e-4
 1.00000e+5 1.68704e+0 8.24322e-5
 1.00000e+5 1.94626e+0 6.19915e-5
 1.00000e+5 2.24031e+0 4.68275e-5
 1.00000e+5 2.57312e+0 3.55283e-5
 1.00000e+5 2.94897e+0 2.70720e-5
 1.00000e+5 3.37254e+0 2.07163e-5
 1.00000e+5 3.84887e+0 1.59191e-5
 1.00000e+5 4.38341e+0 1.22832e-5
 1.00000e+5 4.98206e+0 9.51627e-6
 1.00000e+5 5.65115e+0 7.40205e-6
 1.00000e+5 6.39749e+0 5.78020e-6
 1.00000e+5 7.22837e+0 4.53119e-6
 1.00000e+5 8.15161e+0 3.56560e-6
 1.00000e+5 9.17550e+0 2.81631e-6
 1.00000e+5 1.03089e+1 2.23269e-6
 1.00000e+5 1.29658e+1 1.41343e-6
 1.00000e+5 1.61911e+1 9.07670e-7
 1.00000e+5 2.00787e+1 5.91005e-7
 1.00000e+5 2.47329e+1 3.90012e-7
 1.00000e+5 3.02681e+1 2.60738e-7
 1.00000e+5 3.68091e+1 1.76521e-7
 1.00000e+5 4.44906e+1 1.20972e-7
 1.00000e+5 5.34577e+1 8.38877e-8
 1.00000e+5 6.38645e+1 5.88411e-8
 1.00000e+5 7.58744e+1 4.17328e-8
 1.00000e+5 8.96587e+1 2.99182e-8
 1.00000e+5 1.05396e+2 2.16726e-8
 1.00000e+5 1.23271e+2 1.58585e-8
 1.00000e+5 1.43473e+2 1.17180e-8
 1.00000e+5 1.66197e+2 8.74077e-9
 1.00000e+5 1.91636e+2 6.57999e-9
 1.00000e+5 2.19989e+2 4.99751e-9
 1.00000e+5 2.51449e+2 3.82839e-9
 1.00000e+5 2.86211e+2 2.95730e-9
 1.00000e+5 3.24463e+2 2.30292e-9
 1.00000e+5 3.66387e+2 1.80741e-9
 1.00000e+5 4.12162e+2 1.42929e-9
 1.00000e+5 5.17757e+2 9.07034e-10
 1.00000e+5 6.41199e+2 5.92201e-10
 1.00000e+5 7.83530e+2 3.97088e-10
 1.00000e+5 9.45534e+2 2.72994e-10
 1.00000e+5 1.12771e+3 1.92128e-10
 1.00000e+5 1.33025e+3 1.38218e-10
 1.00000e+5 1.55306e+3 1.01502e-10
 1.00000e+5 1.79572e+3 7.59920e-11
 1.00000e+5 2.05755e+3 5.79318e-11
 1.00000e+5 2.33757e+3 4.49192e-11
 1.00000e+5 2.63462e+3 3.53877e-11
 1.00000e+5 3.29706e+3 2.26277e-11
 1.00000e+5 4.01200e+3 1.53004e-11
 1.00000e+5 4.76366e+3 1.08645e-11
 1.00000e+5 5.53603e+3 8.05199e-12
 1.00000e+5 6.31391e+3 6.19526e-12
 1.00000e+5 7.94737e+3 3.91591e-12
 1.00000e+5 9.44425e+3 2.77596e-12
 1.00000e+5 1.07492e+4 2.14461e-12
 1.00000e+5 1.30523e+4 1.45630e-12
 1.00000e+5 1.58489e+4 9.88903e-13
 1.00000e+5 1.88365e+4 7.38594e-13
 1.00000e+5 2.44062e+4 4.76742e-13
 1.00000e+5 3.16228e+4 3.07724e-13
 1.00000e+5 3.98107e+4 2.35847e-13
 1.00000e+5 5.00000e+4 2.10789e-13
