 1.00000e-5 3.06351e+9
 1.25893e-5 2.49803e+9
 1.58489e-5 2.03694e+9
 1.99526e-5 1.66095e+9
 2.51189e-5 1.35437e+9
 3.16228e-5 1.10437e+9
 3.98107e-5 9.00821e+8
 5.01187e-5 7.34788e+8
 6.30957e-5 5.99357e+8
 7.94328e-5 4.88977e+8
 1.00000e-4 3.99146e+8
 1.25893e-4 3.25818e+8
 1.58489e-4 2.65961e+8
 1.99526e-4 2.17100e+8
 2.51189e-4 1.77216e+8
 3.16228e-4 1.44763e+8
 3.98107e-4 1.18303e+8
 5.01187e-4 9.66795e+7
 6.30957e-4 7.90084e+7
 7.94328e-4 6.45890e+7
 1.00000e-3 5.28272e+7
 1.25893e-3 4.31847e+7
 1.58489e-3 3.52858e+7
 1.99526e-3 2.87319e+7
 2.51189e-3 2.32657e+7
 3.16228e-3 1.87753e+7
 3.98107e-3 1.51045e+7
 5.01187e-3 1.21161e+7
 6.30957e-3 9.71858e+6
 7.94328e-3 7.79548e+6
 1.00000e-2 6.27779e+6
 1.25893e-2 5.06039e+6
 1.58489e-2 4.08297e+6
 1.99526e-2 3.29583e+6
 2.51189e-2 2.66049e+6
 3.16228e-2 2.15395e+6
 3.98107e-2 1.75421e+6
 5.01187e-2 1.43514e+6
 6.30957e-2 1.18017e+6
 7.94328e-2 9.75652e+5
 1.00000e-1 8.13159e+5
 1.25893e-1 6.85527e+5
 1.58489e-1 5.86760e+5
 1.99526e-1 5.08507e+5
 2.51189e-1 4.45277e+5
 3.16228e-1 3.92840e+5
 3.98107e-1 3.48781e+5
 5.01187e-1 3.11819e+5
 6.30957e-1 2.80803e+5
 7.94328e-1 2.54735e+5
 1.00000e+0 2.32575e+5
 1.25893e+0 2.13915e+5
 1.58489e+0 1.98223e+5
 1.99526e+0 1.85135e+5
 2.51189e+0 1.74144e+5
 3.16228e+0 1.65038e+5
 3.98107e+0 1.57756e+5
 5.01187e+0 1.52072e+5
 6.30957e+0 1.47743e+5
 7.94328e+0 1.44639e+5
 1.00000e+1 1.42801e+5
 1.25893e+1 1.42172e+5
 1.58489e+1 1.41732e+5
 1.99526e+1 1.41295e+5
 2.51189e+1 1.40858e+5
 3.16228e+1 1.40826e+5
 3.98107e+1 1.40823e+5
 5.01187e+1 1.40821e+5
 6.30957e+1 1.40817e+5
 7.94328e+1 1.40814e+5
 1.00000e+2 1.40812e+5
 1.25893e+2 1.40808e+5
 1.58489e+2 1.40806e+5
 1.99526e+2 1.40802e+5
 2.51189e+2 1.40799e+5
 3.16228e+2 1.40796e+5
 3.98107e+2 1.40793e+5
 5.01187e+2 1.40791e+5
 6.30957e+2 1.40787e+5
 7.94328e+2 1.40784e+5
 1.00000e+3 1.40782e+5
 1.25893e+3 1.40778e+5
 1.58489e+3 1.40776e+5
 1.99526e+3 1.40773e+5
 2.51189e+3 1.40770e+5
 3.16228e+3 1.40766e+5
 3.98107e+3 1.40763e+5
 5.01187e+3 1.40761e+5
 6.30957e+3 1.40758e+5
 7.94328e+3 1.40755e+5
 1.00000e+4 1.40752e+5
 1.25893e+4 1.40748e+5
 1.58489e+4 1.40746e+5
 1.99526e+4 1.40743e+5
 2.51189e+4 1.40740e+5
 3.16228e+4 1.40737e+5
 3.98107e+4 1.40734e+5
 5.01187e+4 1.40731e+5
 6.30957e+4 1.40728e+5
 7.94328e+4 1.40725e+5
 1.00000e+5 1.40722e+5
