 2.92300e-5 0.00000e+0
 5.01187e-5 5.23362e-6
 6.30957e-5 8.19396e-6
 8.15479e-5 1.19582e-5
 1.25893e-4 1.91870e-5
 1.99526e-4 2.74841e-5
 3.16228e-4 3.58726e-5
 5.01187e-4 4.39221e-5
 1.00000e-3 5.52099e-5
 1.99526e-3 6.56203e-5
 3.98107e-3 7.52987e-5
 1.00000e-2 8.71973e-5
 2.51189e-2 9.79648e-5
 8.15479e-2 1.10213e-4
 3.16228e-1 1.23014e-4
 1.25893e+0 1.35857e-4
 5.01187e+0 1.50396e-4
 1.99526e+1 1.65810e-4
 1.00000e+2 1.82502e-4
 5.01187e+2 1.98588e-4
 3.16228e+3 2.16811e-4
 1.99526e+4 2.35046e-4
 1.00000e+5 2.50987e-4
