 1.08670e-4 0.00000e+0
 1.42191e-4 8.40900e-6
 1.99526e-4 2.17202e-5
 2.51189e-4 3.16150e-5
 3.16228e-4 4.17208e-5
 3.98107e-4 5.16520e-5
 6.30957e-4 7.16367e-5
 1.00000e-3 9.10382e-5
 1.58489e-3 1.08994e-4
 3.16228e-3 1.32331e-4
 6.30957e-3 1.50890e-4
 1.58489e-2 1.70249e-4
 5.01187e-2 1.88125e-4
 1.99526e-1 2.03643e-4
 1.25893e+0 2.18313e-4
 1.25893e+1 2.42058e-4
 6.30957e+1 2.65954e-4
 3.16228e+2 2.89086e-4
 1.99526e+3 3.15319e-4
 1.25893e+4 3.41496e-4
 6.30957e+4 3.64418e-4
 1.00000e+5 3.70953e-4
