 14000  9  0  0.00000+ 0 910704  2  0.00000+ 0  0.00000+ 0  0.00000+ 0  
82  0  0  0.00000+ 0  0.00000+ 0  0.00000+ 0  0.00000+ 0  0.00000+ 0
 4.29982- 5 3.43985- 5 4.77877+ 3
 4.29982- 5 4.25682- 5 3.87015+ 3
 4.29982- 5 4.29982- 5 3.83189+ 3
 7.94968- 4 1.00000- 7 1.06739+ 6
 7.94968- 4 1.23207- 7 8.66353+ 5
 7.94968- 4 1.77521- 7 6.01307+ 5
 7.94968- 4 2.33458- 7 4.57244+ 5
 7.94968- 4 2.86700- 7 3.72337+ 5
 7.94968- 4 3.90173- 7 2.73602+ 5
 7.94968- 4 5.30991- 7 2.01049+ 5
 7.94968- 4 6.54219- 7 1.63196+ 5
 7.94968- 4 9.42619- 7 1.13285+ 5
 7.94968- 4 1.23964- 6 8.61532+ 4
 7.94968- 4 1.52235- 6 7.01609+ 4
 7.94968- 4 2.07179- 6 5.15620+ 4
 7.94968- 4 2.81952- 6 3.78935+ 4
 7.94968- 4 3.47385- 6 3.07725+ 4
 7.94968- 4 5.00523- 6 2.13775+ 4
 7.94968- 4 6.58239- 6 1.62668+ 4
 7.94968- 4 8.08357- 6 1.32529+ 4
 7.94968- 4 1.10010- 5 9.74600+ 3
 7.94968- 4 1.49714- 5 7.16706+ 3
 7.94968- 4 1.84458- 5 5.83396+ 3
 7.94968- 4 2.65773- 5 4.06961+ 3
 7.94968- 4 3.49519- 5 3.10631+ 3
 7.94968- 4 4.29230- 5 2.53667+ 3
 7.94968- 4 5.84144- 5 1.87194+ 3
 7.94968- 4 7.94968- 5 1.38141+ 3
 7.94968- 4 1.12426- 4 9.90730+ 2
 7.94968- 4 1.58994- 4 7.10541+ 2
 7.94968- 4 2.24851- 4 5.11806+ 2
 7.94968- 4 3.17987- 4 3.68656+ 2
 7.94968- 4 4.49702- 4 2.68086+ 2
 7.94968- 4 6.35975- 4 1.94952+ 2
 7.94968- 4 7.87019- 4 1.60229+ 2
 7.94968- 4 7.94968- 4 1.58748+ 2
 1.41421- 2 1.00000- 7 8.56929+ 5
 1.41421- 2 1.34804- 7 6.35683+ 5
 1.41421- 2 1.75063- 7 4.89496+ 5
 1.41421- 2 2.20039- 7 3.89443+ 5
 1.41421- 2 2.68776- 7 3.18825+ 5
 1.41421- 2 3.81461- 7 2.24642+ 5
 1.41421- 2 4.96015- 7 1.72761+ 5
 1.41421- 2 7.35466- 7 1.16514+ 5
 1.41421- 2 1.09051- 6 7.85795+ 4
 1.41421- 2 1.47005- 6 5.82903+ 4
 1.41421- 2 1.90908- 6 4.48846+ 4
 1.41421- 2 2.39954- 6 3.57097+ 4
 1.41421- 2 2.93103- 6 2.92340+ 4
 1.41421- 2 4.15987- 6 2.05976+ 4
 1.41421- 2 5.40909- 6 1.58403+ 4
 1.41421- 2 8.02031- 6 1.06828+ 4
 1.41421- 2 1.18921- 5 7.20451+ 3
 1.41421- 2 1.60310- 5 5.34383+ 3
 1.41421- 2 2.00558- 5 4.27109+ 3
 1.41421- 2 2.80644- 5 3.05188+ 3
 1.41421- 2 3.92710- 5 2.18070+ 3
 1.41421- 2 5.29390- 5 1.61709+ 3
 1.41421- 2 6.62298- 5 1.29222+ 3
 1.41421- 2 9.26765- 5 9.23077+ 2
 1.41421- 2 1.29684- 4 6.59388+ 2
 1.41421- 2 1.74820- 4 4.88536+ 2
 1.41421- 2 2.18709- 4 3.90133+ 2
 1.41421- 2 3.06044- 4 2.78412+ 2
 1.41421- 2 4.28253- 4 1.98684+ 2
 1.41421- 2 5.77303- 4 1.46638+ 2
 1.41421- 2 7.22240- 4 1.16765+ 2
 1.41421- 2 1.01064- 3 8.29674+ 1
 1.41421- 2 1.41421- 3 5.89526+ 1
 1.41421- 2 2.00000- 3 4.07403+ 1
 1.41421- 2 2.82843- 3 2.81543+ 1
 1.41421- 2 3.72242- 3 2.05604+ 1
 1.41421- 2 4.89898- 3 1.50147+ 1
 1.41421- 2 6.70074- 3 1.01389+ 1
 1.41421- 2 9.16515- 3 6.84645+ 0
 1.41421- 2 1.13278- 2 5.19250+ 0
 1.41421- 2 1.40007- 2 3.93810+ 0
 1.41421- 2 1.41421- 2 3.88408+ 0
 2.51487- 1 1.00000- 7 7.35826+ 5
 2.51487- 1 1.47491- 7 4.98894+ 5
 2.51487- 1 2.07222- 7 3.55089+ 5
 2.51487- 1 2.79028- 7 2.63709+ 5
 2.51487- 1 3.61999- 7 2.03265+ 5
 2.51487- 1 4.54606- 7 1.61858+ 5
 2.51487- 1 6.77265- 7 1.08645+ 5
 2.51487- 1 9.13273- 7 8.05690+ 4
 2.51487- 1 1.14283- 6 6.43851+ 4
 2.51487- 1 1.59976- 6 4.59951+ 4
 2.51487- 1 2.23938- 6 3.28578+ 4
 2.51487- 1 3.30289- 6 2.22765+ 4
 2.51487- 1 4.64050- 6 1.58546+ 4
 2.51487- 1 6.24850- 6 1.17740+ 4
 2.51487- 1 8.10655- 6 9.07504+ 3
 2.51487- 1 1.01804- 5 7.22614+ 3
 2.51487- 1 1.51666- 5 4.85018+ 3
 2.51487- 1 2.04517- 5 3.59664+ 3
 2.51487- 1 2.55924- 5 2.87409+ 3
 2.51487- 1 3.58248- 5 2.05308+ 3
 2.51487- 1 5.01484- 5 1.46660+ 3
 2.51487- 1 7.39645- 5 9.93929+ 2
 2.51487- 1 9.89915- 5 7.42400+ 2
 2.51487- 1 1.23177- 4 5.96485+ 2
 2.51487- 1 1.70972- 4 4.29578+ 2
 2.51487- 1 2.37313- 4 3.09375+ 2
 2.51487- 1 3.50016- 4 2.09321+ 2
 2.51487- 1 4.68450- 4 1.56157+ 2
 2.51487- 1 5.82900- 4 1.25349+ 2
 2.51487- 1 8.09079- 4 9.01488+ 1
 2.51487- 1 1.12302- 3 6.48336+ 1
 2.51487- 1 1.65635- 3 4.36855+ 1
 2.51487- 1 2.44297- 3 2.94358+ 1
 2.51487- 1 3.60317- 3 1.96902+ 1
 2.51487- 1 5.31436- 3 1.31712+ 1
 2.51487- 1 6.45408- 3 1.06882+ 1
 2.51487- 1 8.63792- 3 7.81313+ 0
 2.51487- 1 1.15607- 2 5.71143+ 0
 2.51487- 1 1.54724- 2 4.09218+ 0
 2.51487- 1 2.07077- 2 2.93201+ 0
 2.51487- 1 2.71382- 2 2.09701+ 0
 2.51487- 1 3.55656- 2 1.49981+ 0
 2.51487- 1 4.22948- 2 1.18763+ 0
 2.51487- 1 5.02973- 2 9.40432- 1
 2.51487- 1 6.16014- 2 6.97828- 1
 2.51487- 1 7.54460- 2 5.17809- 1
 2.51487- 1 9.21155- 2 3.72754- 1
 2.51487- 1 1.12468- 1 2.68334- 1
 2.51487- 1 1.37745- 1 1.84693- 1
 2.51487- 1 1.62982- 1 1.30446- 1
 2.51487- 1 1.88195- 1 9.32885- 2
 2.51487- 1 2.13394- 1 6.67216- 2
 2.51487- 1 2.38912- 1 4.61320- 2
 2.51487- 1 2.48972- 1 4.02143- 2
 2.51487- 1 2.51487- 1 3.90276- 2
 1.00000+ 0 1.00000- 7 6.80223+ 5
 1.00000+ 0 1.24094- 7 5.48152+ 5
 1.00000+ 0 1.51929- 7 4.47723+ 5
 1.00000+ 0 2.22042- 7 3.06348+ 5
 1.00000+ 0 3.09479- 7 2.19795+ 5
 1.00000+ 0 4.13811- 7 1.64379+ 5
 1.00000+ 0 5.33583- 7 1.27481+ 5
 1.00000+ 0 6.66503- 7 1.02058+ 5
 1.00000+ 0 9.83675- 7 6.91507+ 4
 1.00000+ 0 1.31716- 6 5.16427+ 4
 1.00000+ 0 1.63957- 6 4.14876+ 4
 1.00000+ 0 2.27701- 6 2.98733+ 4
 1.00000+ 0 3.16228- 6 2.15103+ 4
 1.00000+ 0 3.92419- 6 1.73336+ 4
 1.00000+ 0 4.80442- 6 1.41576+ 4
 1.00000+ 0 7.02160- 6 9.68676+ 3
 1.00000+ 0 9.78659- 6 6.94976+ 3
 1.00000+ 0 1.30859- 5 5.19741+ 3
 1.00000+ 0 1.68734- 5 4.03066+ 3
 1.00000+ 0 2.10767- 5 3.22677+ 3
 1.00000+ 0 3.11065- 5 2.18626+ 3
 1.00000+ 0 4.16523- 5 1.63269+ 3
 1.00000+ 0 5.18476- 5 1.31161+ 3
 1.00000+ 0 7.20053- 5 9.44399+ 2
 1.00000+ 0 1.00000- 4 6.79996+ 2
 1.00000+ 0 1.24094- 4 5.47864+ 2
 1.00000+ 0 1.81056- 4 3.75374+ 2
 1.00000+ 0 2.40358- 4 2.82688+ 2
 1.00000+ 0 2.97265- 4 2.28529+ 2
 1.00000+ 0 4.08858- 4 1.66108+ 2
 1.00000+ 0 5.62341- 4 1.20736+ 2
 1.00000+ 0 6.97830- 4 9.71895+ 1
 1.00000+ 0 1.01815- 3 6.64868+ 1
 1.00000+ 0 1.35163- 3 5.00118+ 1
 1.00000+ 0 1.67165- 3 4.03948+ 1
 1.00000+ 0 2.29918- 3 2.93228+ 1
 1.00000+ 0 3.16228- 3 2.12855+ 1
 1.00000+ 0 3.92419- 3 1.70911+ 1
 1.00000+ 0 5.42469- 3 1.22969+ 1
 1.00000+ 0 7.49894- 3 8.84759+ 0
 1.00000+ 0 9.30572- 3 7.06921+ 0
 1.00000+ 0 1.28640- 2 5.04882+ 0
 1.00000+ 0 1.77828- 2 3.60586+ 0
 1.00000+ 0 2.20674- 2 2.84819+ 0
 1.00000+ 0 3.05053- 2 1.99945+ 0
 1.00000+ 0 4.21697- 2 1.40363+ 0
 1.00000+ 0 5.82942- 2 9.55841- 1
 1.00000+ 0 8.05842- 2 6.50907- 1
 1.00000+ 0 1.06753- 1 4.51567- 1
 1.00000+ 0 1.41421- 1 3.13274- 1
 1.00000+ 0 1.68179- 1 2.45500- 1
 1.00000+ 0 2.00000- 1 1.92388- 1
 1.00000+ 0 2.44949- 1 1.40548- 1
 1.00000+ 0 3.00000- 1 1.02676- 1
 1.00000+ 0 3.46410- 1 8.00252- 2
 1.00000+ 0 4.00000- 1 6.23713- 2
 1.00000+ 0 5.00000- 1 4.03425- 2
 1.00000+ 0 6.00000- 1 2.69211- 2
 1.00000+ 0 7.00000- 1 1.80476- 2
 1.00000+ 0 7.73735- 1 1.32578- 2
 1.00000+ 0 8.48528- 1 9.48091- 3
 1.00000+ 0 9.00000- 1 7.26598- 3
 1.00000+ 0 9.37245- 1 5.78621- 3
 1.00000+ 0 9.70000- 1 4.54152- 3
 1.00000+ 0 9.90000- 1 3.81197- 3
 1.00000+ 0 1.00000+ 0 3.45080- 3
 6.92820+ 0 1.00000- 7 5.91975+ 5
 6.92820+ 0 1.27904- 7 4.62827+ 5
 6.92820+ 0 1.61098- 7 3.67464+ 5
 6.92820+ 0 2.00000- 7 2.95987+ 5
 6.92820+ 0 2.44963- 7 2.41659+ 5
 6.92820+ 0 3.58289- 7 1.65223+ 5
 6.92820+ 0 4.99716- 7 1.18462+ 5
 6.92820+ 0 6.68578- 7 8.85423+ 4
 6.92820+ 0 8.62537- 7 6.86318+ 4
 6.92820+ 0 1.07789- 6 5.49197+ 4
 6.92820+ 0 1.59210- 6 3.71820+ 4
 6.92820+ 0 2.13313- 6 2.77515+ 4
 6.92820+ 0 2.65645- 6 2.22844+ 4
 6.92820+ 0 3.69172- 6 1.60352+ 4
 6.92820+ 0 5.13045- 6 1.15384+ 4
 6.92820+ 0 6.56206- 6 9.02111+ 3
 6.92820+ 0 8.26503- 6 7.16230+ 3
 6.92820+ 0 1.02609- 5 5.76911+ 3
 6.92820+ 0 1.25677- 5 4.71016+ 3
 6.92820+ 0 1.83818- 5 3.22032+ 3
 6.92820+ 0 2.56377- 5 2.30890+ 3
 6.92820+ 0 3.43011- 5 1.72573+ 3
 6.92820+ 0 4.42520- 5 1.33766+ 3
 6.92820+ 0 5.53006- 5 1.07040+ 3
 6.92820+ 0 8.16818- 5 7.24677+ 2
 6.92820+ 0 1.09439- 4 5.40873+ 2
 6.92820+ 0 1.36288- 4 4.34318+ 2
 6.92820+ 0 1.89402- 4 3.12519+ 2
 6.92820+ 0 2.63215- 4 2.24877+ 2
 6.92820+ 0 3.36663- 4 1.75802+ 2
 6.92820+ 0 4.17560- 4 1.41732+ 2
 6.92820+ 0 6.08676- 4 9.72174+ 1
 6.92820+ 0 8.07489- 4 7.32743+ 1
 6.92820+ 0 9.98158- 4 5.92730+ 1
 6.92820+ 0 1.37181- 3 4.31236+ 1
 6.92820+ 0 1.88533- 3 3.13743+ 1
 6.92820+ 0 2.41142- 3 2.45146+ 1
 6.92820+ 0 2.99086- 3 1.97547+ 1
 6.92820+ 0 4.35977- 3 1.35394+ 1
 6.92820+ 0 5.78381- 3 1.01988+ 1
 6.92820+ 0 7.14952- 3 8.24627+ 0
 6.92820+ 0 9.82588- 3 5.99547+ 0
 6.92820+ 0 1.35041- 2 4.35902+ 0
 6.92820+ 0 1.72723- 2 3.39999+ 0
 6.92820+ 0 2.49849- 2 2.34213+ 0
 6.92820+ 0 3.61413- 2 1.61341+ 0
 6.92820+ 0 4.62262- 2 1.25349+ 0
 6.92820+ 0 6.68676- 2 8.58386- 1
 6.92820+ 0 9.67260- 2 5.87821- 1
 6.92820+ 0 1.23717- 1 4.51994- 1
 6.92820+ 0 1.78960- 1 3.04764- 1
 6.92820+ 0 2.58870- 1 2.05492- 1
 6.92820+ 0 3.11347- 1 1.66295- 1
 6.92820+ 0 4.10668- 1 1.21061- 1
 6.92820+ 0 5.41671- 1 8.81312- 2
 6.92820+ 0 7.28510- 1 6.13394- 2
 6.92820+ 0 9.79796- 1 4.26923- 2
 6.92820+ 0 1.16518+ 0 3.42153- 2
 6.92820+ 0 1.38564+ 0 2.74214- 2
 6.92820+ 0 1.69706+ 0 2.06122- 2
 6.92820+ 0 2.07846+ 0 1.54938- 2
 6.92820+ 0 2.53769+ 0 1.13233- 2
 6.92820+ 0 3.09839+ 0 8.27531- 3
 6.92820+ 0 3.58884+ 0 6.37010- 3
 6.92820+ 0 4.15692+ 0 4.90352- 3
 6.92820+ 0 4.84974+ 0 3.55267- 3
 6.92820+ 0 5.36059+ 0 2.76444- 3
 6.92820+ 0 5.70819+ 0 2.29024- 3
 6.92820+ 0 5.96597+ 0 1.93692- 3
 6.92820+ 0 6.23538+ 0 1.53797- 3
 6.92820+ 0 6.40625+ 0 1.27114- 3
 6.92820+ 0 6.58179+ 0 9.89044- 4
 6.92820+ 0 6.68545+ 0 8.11915- 4
 6.92820+ 0 6.75473+ 0 6.70162- 4
 6.92820+ 0 6.85892+ 0 4.62114- 4
 6.92820+ 0 6.92820+ 0 2.98422- 4
 1.22474+ 1 1.00000- 7 5.68819+ 5
 1.22474+ 1 1.29048- 7 4.40782+ 5
 1.22474+ 1 1.63900- 7 3.47052+ 5
 1.22474+ 1 2.05078- 7 2.77367+ 5
 1.22474+ 1 2.53032- 7 2.24802+ 5
 1.22474+ 1 3.75214- 7 1.51598+ 5
 1.22474+ 1 5.29658- 7 1.07394+ 5
 1.22474+ 1 7.16140- 7 7.94284+ 4
 1.22474+ 1 9.32448- 7 6.10027+ 4
 1.22474+ 1 1.17469- 6 4.84229+ 4
 1.22474+ 1 1.43775- 6 3.95631+ 4
 1.22474+ 1 2.04770- 6 2.77784+ 4
 1.22474+ 1 2.66964- 6 2.13070+ 4
 1.22474+ 1 3.97404- 6 1.43134+ 4
 1.22474+ 1 5.91577- 6 9.61528+ 3
 1.22474+ 1 7.63417- 6 7.45091+ 3
 1.22474+ 1 9.69596- 6 5.86649+ 3
 1.22474+ 1 1.21319- 5 4.68854+ 3
 1.22474+ 1 1.49688- 5 3.79997+ 3
 1.22474+ 1 2.21968- 5 2.56255+ 3
 1.22474+ 1 3.13334- 5 1.81532+ 3
 1.22474+ 1 4.23652- 5 1.34261+ 3
 1.22474+ 1 5.51615- 5 1.03115+ 3
 1.22474+ 1 6.94920- 5 8.18502+ 2
 1.22474+ 1 8.50542- 5 6.68739+ 2
 1.22474+ 1 1.21137- 4 4.69540+ 2
 1.22474+ 1 1.57930- 4 3.60150+ 2
 1.22474+ 1 2.35095- 4 2.41936+ 2
 1.22474+ 1 3.49964- 4 1.62524+ 2
 1.22474+ 1 4.51621- 4 1.25933+ 2
 1.22474+ 1 5.64522- 4 1.00741+ 2
 1.22474+ 1 8.34195- 4 6.81674+ 1
 1.22474+ 1 1.11804- 3 5.08573+ 1
 1.22474+ 1 1.39268- 3 4.08259+ 1
 1.22474+ 1 1.93615- 3 2.93637+ 1
 1.22474+ 1 2.69171- 3 2.11195+ 1
 1.22474+ 1 3.47359- 3 1.63574+ 1
 1.22474+ 1 4.34196- 3 1.30803+ 1
 1.22474+ 1 6.41612- 3 8.84495+ 0
 1.22474+ 1 8.59929- 3 6.59560+ 0
 1.22474+ 1 1.07116- 2 5.29265+ 0
 1.22474+ 1 1.48917- 2 3.80454+ 0
 1.22474+ 1 2.07030- 2 2.73483+ 0
 1.22474+ 1 2.67168- 2 2.11489+ 0
 1.22474+ 1 3.91661- 2 1.43822+ 0
 1.22474+ 1 5.74165- 2 9.78055- 1
 1.22474+ 1 7.40948- 2 7.53610- 1
 1.22474+ 1 1.08621- 1 5.09708- 1
 1.22474+ 1 1.59236- 1 3.44744- 1
 1.22474+ 1 2.05490- 1 2.63036- 1
 1.22474+ 1 2.48802- 1 2.14736- 1
 1.22474+ 1 3.31473- 1 1.58393- 1
 1.22474+ 1 4.41614- 1 1.16834- 1
 1.22474+ 1 5.34695- 1 9.40466- 2
 1.22474+ 1 7.12362- 1 6.79207- 2
 1.22474+ 1 9.49063- 1 4.90525- 2
 1.22474+ 1 1.20293+ 0 3.68186- 2
 1.22474+ 1 1.43697+ 0 2.96908- 2
 1.22474+ 1 1.87613+ 0 2.15007- 2
 1.22474+ 1 2.44949+ 0 1.55698- 2
 1.22474+ 1 3.00000+ 0 1.18470- 2
 1.22474+ 1 3.67423+ 0 9.01432- 3
 1.22474+ 1 4.48605+ 0 6.70525- 3
 1.22474+ 1 5.47723+ 0 4.98766- 3
 1.22474+ 1 6.34423+ 0 3.91534- 3
 1.22474+ 1 7.34847+ 0 3.07356- 3
 1.22474+ 1 8.57321+ 0 2.29640- 3
 1.22474+ 1 9.79796+ 0 1.68582- 3
 1.22474+ 1 1.03923+ 1 1.41357- 3
 1.22474+ 1 1.08616+ 1 1.17190- 3
 1.22474+ 1 1.11727+ 1 9.94486- 4
 1.22474+ 1 1.14789+ 1 8.05538- 4
 1.22474+ 1 1.16958+ 1 6.64108- 4
 1.22474+ 1 1.18183+ 1 5.72910- 4
 1.22474+ 1 1.18800+ 1 5.19028- 4
 1.22474+ 1 1.20019+ 1 4.03072- 4
 1.22474+ 1 1.21250+ 1 2.98460- 4
 1.22474+ 1 1.21860+ 1 2.15799- 4
 1.22474+ 1 1.22474+ 1 1.56032- 4
 1.00000+ 5 1.00000- 7 3.64772+ 5
 1.00000+ 5 1.48551- 7 2.45554+ 5
